package_code,procedure_name,tier3_cost,tier2_cost,tier1_cost,category,private_tier1,private_tier2,private_tier3,private_metro
SL034,"Open reduction and
internal fixation of
maxilla / mandible /
zygoma",14000.0,16400.0,17500.0,SL,56000.0,52480.0,44800.0,70000.0
SL034,"Open reduction and
internal fixation of
maxilla / mandible /
zygoma",14000.0,16400.0,17500.0,SL,56000.0,52480.0,44800.0,70000.0
SS001,"Cleft Lip and Palate
Surgery (per stage)",21300.0,24200.0,25600.0,SS,81920.0,77440.0,68160.0,102400.0
SS001,"Cleft Lip and Palate
Surgery (per stage)",21300.0,24200.0,25600.0,SS,81920.0,77440.0,68160.0,102400.0
SS002,Ankyloglossia,9000.0,10200.0,10700.0,SS,34240.0,32640.0,28800.0,42800.0
SS002,Ankyloglossia,18800.0,21300.0,22500.0,SS,72000.0,68160.0,60160.0,90000.0
SS003,Anti GERD Surgery,26800.0,30400.0,32100.0,SS,102720.0,97280.0,85760.0,128400.0
SS004,"Gastrostomy +
Esophagoscopy +
Threading",27700.0,31500.0,33200.0,SS,106240.0,100800.0,88640.0,132800.0
SS005,Ladds Procedure,48800.0,55400.0,58500.0,SS,187200.0,177280.0,156160.0,234000.0
SS006,"Duplication Cyst
Excision",30800.0,35000.0,36900.0,SS,118080.0,112000.0,98560.0,147600.0
SS007,Intussusception,28800.0,32700.0,34500.0,SS,110400.0,104640.0,92160.0,138000.0
SS007,Intussusception,33800.0,38400.0,40500.0,SS,129600.0,122880.0,108160.0,162000.0
SS008,"Surgery for
Hirschsprung’s
Disease",32000.0,36400.0,38400.0,SS,122880.0,116480.0,102400.0,153600.0
SS008,"Surgery for
Hirschsprung’s
Disease",31000.0,35200.0,37200.0,SS,119040.0,112640.0,99200.0,148800.0
SS008,"Surgery for
Hirschsprung’s
Disease",16000.0,18200.0,19200.0,SS,61440.0,58240.0,51200.0,76800.0
SS008,"Surgery for
Hirschsprung’s
Disease",16500.0,18700.0,19700.0,SS,63040.0,59840.0,52800.0,78800.0
SS008,"Surgery for
Hirschsprung’s
Disease",20700.0,23500.0,24800.0,SS,79360.0,75200.0,66240.0,99200.0
SS009,"Rectal Polypectomy -
Sigmoiescopic Under
GA",14600.0,16600.0,17500.0,SS,56000.0,53120.0,46720.0,70000.0
SS010,"Ano Rectal
Malformation",31900.0,36300.0,38300.0,SS,122560.0,116160.0,102080.0,153200.0
SS010,"Ano Rectal
Malformation",28600.0,32500.0,34400.0,SS,110080.0,104000.0,91520.0,137600.0
SS010,"Ano Rectal
Malformation",25000.0,28400.0,30000.0,SS,96000.0,90880.0,80000.0,120000.0
SS010,"Ano Rectal
Malformation",31500.0,35700.0,37700.0,SS,120640.0,114240.0,100800.0,150800.0
SS010,"Ano Rectal
Malformation",30000.0,34100.0,36000.0,SS,115200.0,109120.0,96000.0,144000.0
SS010,"Ano Rectal
Malformation",26800.0,30400.0,32100.0,SS,102720.0,97280.0,85760.0,128400.0
SS011,Fecal Fistula Closure,35400.0,40200.0,42500.0,SS,136000.0,128640.0,113280.0,170000.0
SS012,GI Tumor Excision,41700.0,47300.0,50000.0,SS,160000.0,151360.0,133440.0,200000.0
SS013,"Congenital
Diaphragmatic Hernia",50400.0,57300.0,60500.0,SS,193600.0,183360.0,161280.0,242000.0
SS014,"Exomphalos /
Gastroschisis",38500.0,43700.0,46200.0,SS,147840.0,139840.0,123200.0,184800.0
SS014,"Exomphalos /
Gastroschisis",38500.0,43700.0,46200.0,SS,147840.0,139840.0,123200.0,184800.0
SS015,Hernia & Hydrocele,25000.0,28400.0,30000.0,SS,96000.0,90880.0,80000.0,120000.0
SS016,"Retro - Peritoneal
Lymphangioma
Excision",32900.0,37300.0,39400.0,SS,126080.0,119360.0,105280.0,157600.0
SS017,"Surgery for
Sacrococcygeal
Teratoma",30500.0,34700.0,36600.0,SS,117120.0,111040.0,97600.0,146400.0
SS018,"Surgery for Congenital
Lobar Emphysema",40500.0,46000.0,48500.0,SS,155200.0,147200.0,129600.0,194000.0
SS019,Undescended Testis,19700.0,22400.0,23700.0,SS,75840.0,71680.0,63040.0,94800.0
SS019,Undescended Testis,19700.0,22400.0,23700.0,SS,75840.0,71680.0,63040.0,94800.0
SS019,Undescended Testis,23800.0,27000.0,28500.0,SS,91200.0,86400.0,76160.0,114000.0
SS019,Undescended Testis,19700.0,22400.0,23700.0,SS,75840.0,71680.0,63040.0,94800.0
SS019,Undescended Testis,22500.0,25600.0,27000.0,SS,86400.0,81920.0,72000.0,108000.0
SS020,"Excision of accessory
auricle",23800.0,27000.0,28500.0,SS,91200.0,86400.0,76160.0,114000.0
SS021,"MACROSTOMIA
REPAIR",48800.0,55400.0,58500.0,SS,187200.0,177280.0,156160.0,234000.0
SS022,"PARATHYROIDECTO
MY",48800.0,55400.0,58500.0,SS,187200.0,177280.0,156160.0,234000.0
SS023,"STENSON'S DUCT
DILATATION",13800.0,15700.0,16500.0,SS,52800.0,50240.0,44160.0,66000.0
SS024,"SUPERNUMMERY
DIGIT EXISION",17500.0,19900.0,21000.0,SS,67200.0,63680.0,56000.0,84000.0
SS025,SYNDACTYLY,43800.0,49700.0,52500.0,SS,168000.0,159040.0,140160.0,210000.0
SS026,"TONGUE
LACERATION",17500.0,19900.0,21000.0,SS,67200.0,63680.0,56000.0,84000.0
SS027,TORTICOLLIS,18800.0,21300.0,22500.0,SS,72000.0,68160.0,60160.0,90000.0
SS028,"LIVER TRAUMA NON-
OP",50000.0,56800.0,60000.0,SS,192000.0,181760.0,160000.0,240000.0
SS029,"PORTAL
HYPERTENSION",56300.0,63900.0,67500.0,SS,216000.0,204480.0,180160.0,270000.0
SS030,CONJOINED TWINS,118800.0,134900.0,142500.0,SS,456000.0,431680.0,380160.0,570000.0
SS031,"ESOPHAGEAL
ATRESIA/TEF",81300.0,92300.0,97500.0,SS,312000.0,295360.0,260160.0,390000.0
SS032,MALROTATION,48800.0,55400.0,58500.0,SS,187200.0,177280.0,156160.0,234000.0
SS033,"POSTERIOR
URETHERAL
VALVES",51300.0,58300.0,61500.0,SS,196800.0,186560.0,164160.0,246000.0
SS034,SPLENORRHAPHY,38800.0,44100.0,46500.0,SS,148800.0,141120.0,124160.0,186000.0
SS035,"ESOPHAGEAL
DILATATION",37500.0,42600.0,45000.0,SS,144000.0,136320.0,120000.0,180000.0
SS036,"OPEN KIDNEY
BIOPSY",41300.0,46900.0,49500.0,SS,158400.0,150080.0,132160.0,198000.0
SS037,"APPENDICO-
VESICOSTOMY/Mitraf
fanof",53800.0,61100.0,64500.0,SS,206400.0,195520.0,172160.0,258000.0
SS038,VESICOSTOMY,35000.0,39800.0,42000.0,SS,134400.0,127360.0,112000.0,168000.0
SS039,"SUPRAGLOTTOPLAS
TY",33800.0,38400.0,40500.0,SS,129600.0,122880.0,108160.0,162000.0
SS040,"SINGLE STAGE
AIRWAY
RECONSTRUCTION",68800.0,78100.0,82500.0,SS,264000.0,249920.0,220160.0,330000.0
SS041,"STAGED AIRWAY
RECONSTRUCTION",62500.0,71000.0,75000.0,SS,240000.0,227200.0,200000.0,300000.0
SS042,"SLIDE
TRACHEOPLASTY",75000.0,85200.0,90000.0,SS,288000.0,272640.0,240000.0,360000.0
SC018,"Hepatoblastoma
Excision",85300.0,96900.0,102400.0,SC,327680.0,310080.0,272960.0,409600.0
SC021,Wilms tumors: surgery,57000.0,64700.0,68400.0,SC,218880.0,207040.0,182400.0,273600.0
SG002,"Operations for
Replacement of
Oesophagus by Colon",61200.0,69500.0,73500.0,SG,235200.0,222400.0,195840.0,294000.0
SG004,"Operative
Gastrostomy",25000.0,28400.0,30000.0,SG,96000.0,90880.0,80000.0,120000.0
SG008,Pyloroplasty,20700.0,23500.0,24800.0,SG,79360.0,75200.0,66240.0,99200.0
SG009,Pyloromyotomy,37500.0,42600.0,45000.0,SG,144000.0,136320.0,120000.0,180000.0
SG056,"Operation for
Hydrocele (U/L)",15000.0,17600.0,18800.0,SG,60160.0,56320.0,48000.0,75200.0
SG073,Sympathectomy,35000.0,41000.0,43800.0,SG,140160.0,131200.0,112000.0,175200.0
SG011,"Surgical Management
of PseudoCyst",22500.0,26400.0,28200.0,SG,90240.0,84480.0,72000.0,112800.0
SG011,"Surgical Management
of PseudoCyst",22500.0,26400.0,28200.0,SG,90240.0,84480.0,72000.0,112800.0
SG011,"Surgical Management
of PseudoCyst",26300.0,30800.0,32900.0,SG,105280.0,98560.0,84160.0,131600.0
SG011,"Surgical Management
of PseudoCyst",26300.0,30800.0,32900.0,SG,105280.0,98560.0,84160.0,131600.0
SG013,Ileostomy,16500.0,19400.0,20700.0,SG,66240.0,62080.0,52800.0,82800.0
SG014,"Congenital Atresia &
Stenosis of Small
Intestine",37500.0,42600.0,45000.0,SG,144000.0,136320.0,120000.0,180000.0
SG015,"Operation for
Duplication of Intestine",25400.0,28800.0,30400.0,SG,97280.0,92160.0,81280.0,121600.0
SG016,Diverticulectomy,16900.0,19800.0,21100.0,SG,67520.0,63360.0,54080.0,84400.0
SG017,Appendicectomy,20000.0,23400.0,25000.0,SG,80000.0,74880.0,64000.0,100000.0
SG017,Appendicectomy,20000.0,23400.0,25000.0,SG,80000.0,74880.0,64000.0,100000.0
SG018,"Appendicular
Perforation",20000.0,23400.0,25000.0,SG,80000.0,74880.0,64000.0,100000.0
SG019,"Operative drainage of
Appendicular Abscess",15000.0,17600.0,18800.0,SG,60160.0,56320.0,48000.0,75200.0
SG022,"Operative
Management of
Volvulus of Large
Bowel",32900.0,37300.0,39400.0,SG,126080.0,119360.0,105280.0,157600.0
SG030,"Resection
Anastomosis",26700.0,31200.0,33300.0,SG,106560.0,99840.0,85440.0,133200.0
SG030,"Resection
Anastomosis",26700.0,29300.0,33300.0,SG,106560.0,93760.0,85440.0,133200.0
SG035,"Exploratory
Laparotomy",11800.0,13800.0,14800.0,SG,47360.0,44160.0,37760.0,59200.0
SG038,"Operation
forAbdominal Hydatid
Cyst (Single Organ) -
Change in Name",21000.0,23100.0,26200.0,SG,83840.0,73920.0,67200.0,104800.0
SG039,Cholecystectomy,31100.0,36400.0,38900.0,SG,124480.0,116480.0,99520.0,155600.0
SG039,Cholecystectomy,31100.0,36400.0,38900.0,SG,124480.0,116480.0,99520.0,155600.0
SG039,Cholecystectomy,31100.0,36400.0,38900.0,SG,124480.0,116480.0,99520.0,155600.0
SG039,Cholecystectomy,31100.0,36400.0,38900.0,SG,124480.0,116480.0,99520.0,155600.0
SG040,"Operative
Cholecystostomy",11300.0,13200.0,14100.0,SG,45120.0,42240.0,36160.0,56400.0
SG040,"Operative
Cholecystostomy",11300.0,13200.0,14100.0,SG,45120.0,42240.0,36160.0,56400.0
SG041,"Operation of
Choledochal Cyst",31700.0,37100.0,39700.0,SG,127040.0,118720.0,101440.0,158800.0
SG042,Splenectomy,35200.0,40000.0,42200.0,SG,135040.0,128000.0,112640.0,168800.0
SG042,Splenectomy,35200.0,40000.0,42200.0,SG,135040.0,128000.0,112640.0,168800.0
SG048,"Mesenteric Cyst –
Excision",20700.0,24200.0,25800.0,SG,82560.0,77440.0,66240.0,103200.0
SG050,Groin Hernia Repair,22900.0,26800.0,28600.0,SG,91520.0,85760.0,73280.0,114400.0
SG051,Hernia - Ventral,20000.0,23400.0,25000.0,SG,80000.0,74880.0,64000.0,100000.0
SG051,Hernia - Ventral,25000.0,29300.0,31300.0,SG,100160.0,93760.0,80000.0,125200.0
SG051,Hernia - Ventral,25000.0,29300.0,31300.0,SG,100160.0,93760.0,80000.0,125200.0
SG051,Hernia - Ventral,25000.0,29300.0,31300.0,SG,100160.0,93760.0,80000.0,125200.0
SG052,"Repair of Incisional
Hernia",20300.0,23700.0,25400.0,SG,81280.0,75840.0,64960.0,101600.0
SG053,"Hiatus Hernia Repair /
Fundoplication",26300.0,30800.0,32900.0,SG,105280.0,98560.0,84160.0,131600.0
SG053,"Hiatus Hernia Repair /
Fundoplication",26300.0,30800.0,32900.0,SG,105280.0,98560.0,84160.0,131600.0
SG053,"Hiatus Hernia Repair /
Fundoplication",26300.0,30800.0,32900.0,SG,105280.0,98560.0,84160.0,131600.0
SG056,"Operation for
Hydrocele (U/L)",10000.0,11700.0,12500.0,SG,40000.0,37440.0,32000.0,50000.0
SG057,"Epididymal Cyst /
Nodule Excision",5300.0,6200.0,6600.0,SG,21120.0,19840.0,16960.0,26400.0
SG057,"Epididymal Cyst /
Nodule Excision",5300.0,6200.0,6600.0,SG,21120.0,19840.0,16960.0,26400.0
SG060,"Inguinal Node
(dissection) - U/L",19800.0,23100.0,24700.0,SG,79040.0,73920.0,63360.0,98800.0
SG072,Thymectomy,60000.0,68200.0,72000.0,SG,230400.0,218240.0,192000.0,288000.0
SG073,Sympathectomy,20700.0,23500.0,24800.0,SG,79360.0,75200.0,66240.0,99200.0
SG078,"Rib Resection &
Drainage",20000.0,23400.0,25000.0,SG,80000.0,74880.0,64000.0,100000.0
SG079,Thoracoplasty,24400.0,28600.0,30500.0,SG,97600.0,91520.0,78080.0,122000.0
SG080,"Decortication
(Pleurectomy)",33000.0,38700.0,41300.0,SG,132160.0,123840.0,105600.0,165200.0
SG082,"Thoracoscopic
Segmental Resection",39900.0,45300.0,47900.0,SG,153280.0,144960.0,127680.0,191600.0
SG083,"Lung Hydatid Cyst
removal",26300.0,30800.0,32900.0,SG,105280.0,98560.0,84160.0,131600.0
SG084,"Incision & Drainage of
Abscess",5000.0,5900.0,6300.0,SG,20160.0,18880.0,16000.0,25200.0
SG077,"Intercostal drainage
Only",5600.0,6500.0,7000.0,SG,22400.0,20800.0,17920.0,28000.0
SG098,Foreign Body Removal,7000.0,8200.0,8800.0,SG,28160.0,26240.0,22400.0,35200.0
SG036,"Closure of Burst
Abdomen",15000.0,17600.0,18800.0,SG,60160.0,56320.0,48000.0,75200.0
SG096,Biopsy,5000.0,5900.0,6300.0,SG,20160.0,18880.0,16000.0,25200.0
SG096,Biopsy,2700.0,3100.0,3300.0,SG,10560.0,9920.0,8640.0,13200.0
SG096,Biopsy,2500.0,2900.0,3100.0,SG,9920.0,9280.0,8000.0,12400.0
SG096,Biopsy,2500.0,2900.0,3100.0,SG,9920.0,9280.0,8000.0,12400.0
SG081,Lobectomy,32900.0,38400.0,41100.0,SG,131520.0,122880.0,105280.0,164400.0
SG081,Lobectomy,32900.0,38400.0,41100.0,SG,131520.0,122880.0,105280.0,164400.0
SG090,"Split thickness skin
grafts",18800.0,21300.0,22500.0,SG,72000.0,68160.0,60160.0,90000.0
SG090,"Split thickness skin
grafts",18100.0,20600.0,21700.0,SG,69440.0,65920.0,57920.0,86800.0
SG090,"Split thickness skin
grafts",20400.0,23200.0,24500.0,SG,78400.0,74240.0,65280.0,98000.0
SL017,"Peritonsillar abscess
drainage / intraoral
calculus
removal",5800.0,6800.0,7300.0,SL,23360.0,21760.0,18560.0,29200.0
SL017,"Peritonsillar abscess
drainage / intraoral
calculus
removal",5800.0,6800.0,7300.0,SL,23360.0,21760.0,18560.0,29200.0
SL023,"Rigid laryngoscopy /
bronchoscopy /
oesophagoscopy -
Diagnostic + / - biopsy",7000.0,8200.0,8800.0,SL,28160.0,26240.0,22400.0,35200.0
SL023,"Rigid laryngoscopy /
bronchoscopy /
oesophagoscopy -
Diagnostic + / - biopsy",7000.0,8200.0,8800.0,SL,28160.0,26240.0,22400.0,35200.0
SL023,"Rigid laryngoscopy /
bronchoscopy /
oesophagoscopy -
Diagnostic + / - biopsy",7000.0,8200.0,8800.0,SL,28160.0,26240.0,22400.0,35200.0
SL026,"Tracheostomy /
Tracheotomy",28000.0,32800.0,35000.0,SL,112000.0,104960.0,89600.0,140000.0
SL026,"Tracheostomy /
Tracheotomy",28000.0,32800.0,35000.0,SL,112000.0,104960.0,89600.0,140000.0
SL028,"Deep neck abscess
drainage/ Post trauma
neck
exploration",16800.0,19700.0,21000.0,SL,67200.0,63040.0,53760.0,84000.0
SL028,"Deep neck abscess
drainage/ Post trauma
neck
exploration",21000.0,23900.0,25200.0,SL,80640.0,76480.0,67200.0,100800.0
SO002,"Laparotomy and
proceed for Ovarian
Cancers. Omentomy
with Bilateral Salpingo-
oophorectomy",38000.0,44500.0,47500.0,SO,152000.0,142400.0,121600.0,190000.0
SU001,Adrenalectomy,29800.0,42400.0,44800.0,SU,143360.0,135680.0,95360.0,179200.0
SU001,Adrenalectomy,29000.0,41300.0,43600.0,SU,139520.0,132160.0,92800.0,174400.0
SU003,Nephrectomy,41100.0,46600.0,49300.0,SU,157760.0,149120.0,131520.0,197200.0
SU003,Nephrectomy,45800.0,52000.0,54900.0,SU,175680.0,166400.0,146560.0,219600.0
SU003,Nephrectomy,41100.0,46600.0,49300.0,SU,157760.0,149120.0,131520.0,197200.0
SU003,Nephrectomy,45800.0,52000.0,54900.0,SU,175680.0,166400.0,146560.0,219600.0
SU004,"Nephrectomy - Partial
or Hemi",54500.0,61900.0,65400.0,SU,209280.0,198080.0,174400.0,261600.0
SU004,"Nephrectomy - Partial
or Hemi",57800.0,65700.0,69300.0,SU,221760.0,210240.0,184960.0,277200.0
SU008,"Nephrostomy -
Percutaneous
ultrasound guided",18800.0,21300.0,22500.0,SU,72000.0,68160.0,60160.0,90000.0
SU010,"Nephro ureterectomy
(Benign)",41100.0,46600.0,49300.0,SU,157760.0,149120.0,131520.0,197200.0
SU010,"Nephro ureterectomy
(Benign)",45800.0,52000.0,54900.0,SU,175680.0,166400.0,146560.0,219600.0
SU011,"Nephro ureterectomy
with cuff of bladder",41100.0,46600.0,49300.0,SU,157760.0,149120.0,131520.0,197200.0
SU011,"Nephro ureterectomy
with cuff of bladder",45800.0,52000.0,54900.0,SU,175680.0,166400.0,146560.0,219600.0
SU018,Ureterolithotomy,28600.0,32500.0,34400.0,SU,110080.0,104000.0,91520.0,137600.0
SU018,Ureterolithotomy,28200.0,32000.0,33800.0,SU,108160.0,102400.0,90240.0,135200.0
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",38700.0,44000.0,46500.0,SU,148800.0,140800.0,123840.0,186000.0
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",43400.0,49300.0,52100.0,SU,166720.0,157760.0,138880.0,208400.0
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",38700.0,44000.0,46500.0,SU,148800.0,140800.0,123840.0,186000.0
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",43400.0,49300.0,52100.0,SU,166720.0,157760.0,138880.0,208400.0
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",38700.0,44000.0,46500.0,SU,148800.0,140800.0,123840.0,186000.0
SU021,"Pyeloplasty /
Pyeloureterostomy /
Pyelopyelostomy",43400.0,49300.0,52100.0,SU,166720.0,157760.0,138880.0,208400.0
SU023,Ureterocalycostomy,39900.0,45300.0,47900.0,SU,153280.0,144960.0,127680.0,191600.0
SU023,Ureterocalycostomy,44600.0,50600.0,53500.0,SU,171200.0,161920.0,142720.0,214000.0
SU024,Pyelolithotomy,37500.0,42500.0,44900.0,SU,143680.0,136000.0,120000.0,179600.0
SU024,Pyelolithotomy,37500.0,42500.0,44900.0,SU,143680.0,136000.0,120000.0,179600.0
SU027,Ureterostomy,25400.0,28800.0,30400.0,SU,97280.0,92160.0,81280.0,121600.0
SU028,Uretero-ureterostomy,37500.0,42600.0,45000.0,SU,144000.0,136320.0,120000.0,180000.0
SU028,Uretero-ureterostomy,42200.0,48000.0,50700.0,SU,162240.0,153600.0,135040.0,202800.0
SU030,Ureteric reimplantation,25500.0,36300.0,38300.0,SU,122560.0,116160.0,81600.0,153200.0
SU030,Ureteric reimplantation,25500.0,36300.0,38300.0,SU,122560.0,116160.0,81600.0,153200.0
SU033,"DJ stenting including
cystoscopy, ureteric
catheterization,
retrograde pyelogram",12600.0,14400.0,15200.0,SU,48640.0,46080.0,40320.0,60800.0
SU037,"Acute management of
upper urinary tract
trauma – conservative",0.0,11500.0,13000.0,SU,41600.0,36800.0,0.0,52000.0
SU040,"Cystolithotomy - Open,
including cystoscopy",24900.0,28300.0,29900.0,SU,95680.0,90560.0,79680.0,119600.0
SU041,"Cystolithotripsy /
Urethral Stone
endoscopic, including
cystoscopy",24900.0,28300.0,29900.0,SU,95680.0,90560.0,79680.0,119600.0
SU041,"Cystolithotripsy /
Urethral Stone
endoscopic, including
cystoscopy",24900.0,28300.0,29900.0,SU,95680.0,90560.0,79680.0,119600.0
SU043,Partial Cystectomy,32800.0,37200.0,39300.0,SU,125760.0,119040.0,104960.0,157200.0
SU043,Partial Cystectomy,31900.0,36300.0,38300.0,SU,122560.0,116160.0,102080.0,153200.0
SU045,"Augmentation
cystoplasty",39900.0,45300.0,47900.0,SU,153280.0,144960.0,127680.0,191600.0
SU045,"Augmentation
cystoplasty",44600.0,50600.0,53500.0,SU,171200.0,161920.0,142720.0,214000.0
SU048,"Open bladder
diverticulectomy with /
without ureteric re-
implantation",32900.0,37300.0,39400.0,SU,126080.0,119360.0,105280.0,157600.0
SU049,"Bladder injury repair
(with or without
urethral injury)",31900.0,36300.0,38300.0,SU,122560.0,116160.0,102080.0,153200.0
SU050,"Bladder injury repair
with colostomy
(with or without
urethral injury)",36400.0,41300.0,43600.0,SU,139520.0,132160.0,116480.0,174400.0
SU051,"Extrophy Bladder
repair including
osteotomy if needed +
epispadias repair +
ureteric reimplant",112500.0,127800.0,135000.0,SU,432000.0,408960.0,360000.0,540000.0
SU052,"Neurogenic bladder -
Package for evaluation
/ investigation
(catheter + ultrasound
+ culture + RGU/
MCU) for 1 month
(medicines -
antibiotics)",20500.0,23300.0,24600.0,SU,78720.0,74560.0,65600.0,98400.0
SU061,"Suprapubic Drainage -
Closed / Trocar",6400.0,7200.0,7600.0,SU,24320.0,23040.0,20480.0,30400.0
SU064,"Emergency
management of Acute
retention of Urine",0.0,0.0,0.0,SU,0.0,0.0,0.0,0.0
SU065,"Meatotomy /
Meatoplasty",5200.0,5900.0,6200.0,SU,19840.0,18880.0,16640.0,24800.0
SU065,"Meatotomy /
Meatoplasty",5900.0,6700.0,7100.0,SU,22720.0,21440.0,18880.0,28400.0
SU066,Urethroplasty,37500.0,42500.0,44900.0,SU,143680.0,136000.0,120000.0,179600.0
SU066,Urethroplasty,37500.0,42500.0,44900.0,SU,143680.0,136000.0,120000.0,179600.0
SU066,Urethroplasty,75000.0,85200.0,90000.0,SU,288000.0,272640.0,240000.0,360000.0
SU066,Urethroplasty,43200.0,49000.0,51800.0,SU,165760.0,156800.0,138240.0,207200.0
SU068,Urethral Dilatation,3200.0,3600.0,3800.0,SU,12160.0,11520.0,10240.0,15200.0
SU068,Urethral Dilatation,7100.0,8000.0,8500.0,SU,27200.0,25600.0,22720.0,34000.0
SU069,"Perineal Urethrostomy
without closure",25400.0,28800.0,30400.0,SU,97280.0,92160.0,81280.0,121600.0
SU070,"Post. Urethral Valve
fulguration",25000.0,28400.0,30000.0,SU,96000.0,90880.0,80000.0,120000.0
SU071,Hypospadias repair,50000.0,56800.0,60000.0,SU,192000.0,181760.0,160000.0,240000.0
SU071,Hypospadias repair,20400.0,23200.0,24500.0,SU,78400.0,74240.0,65280.0,98000.0
SU071,Hypospadias repair,25000.0,28400.0,30000.0,SU,96000.0,90880.0,80000.0,120000.0
SU073,"Emergency
management of
Hematuria",0.0,3000.0,3200.0,SU,10240.0,9600.0,0.0,12800.0
SU075,"Urethrovaginal fistula
repair",50000.0,56800.0,60000.0,SU,192000.0,181760.0,160000.0,240000.0
SU076,"Urethrorectal fistula
repair",62500.0,71000.0,75000.0,SU,240000.0,227200.0,200000.0,300000.0
SU086,Orchiectomy,25000.0,28400.0,30000.0,SU,96000.0,90880.0,80000.0,120000.0
SU088,Orchiopexy,30000.0,42600.0,45000.0,SU,144000.0,136320.0,96000.0,180000.0
SU088,Orchiopexy,20700.0,23500.0,24800.0,SU,79360.0,75200.0,66240.0,99200.0
SU088,Orchiopexy,20700.0,23500.0,24800.0,SU,79360.0,75200.0,66240.0,99200.0
SU094,"Emergency
management of
Ureteric stone -
Package for evaluation
/ investigation
(ultrasound + culture)
for 3 weeks
(medicines).",2700.0,3000.0,3200.0,SU,10240.0,9600.0,8640.0,12800.0
SN063,"Conservative
management of high
cervical injury",0.0,0.0,0.0,SN,0.0,0.0,0.0,0.0
SN063,"Conservative
management of high
cervical injury",0.0,0.0,0.0,SN,0.0,0.0,0.0,0.0
ST001,"Conservative
Management of Head
Injury",0.0,0.0,1300.0,ST,4160.0,0.0,0.0,5200.0
ST001,"Conservative
Management of Head
Injury",5000.0,5900.0,6300.0,ST,20160.0,18880.0,16000.0,25200.0
ST002,"Head injury with repair
of Facio-Maxillary
Injury & fixations
(including implants)",38800.0,44100.0,46500.0,ST,148800.0,141120.0,124160.0,186000.0
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",75000.0,85200.0,90000.0,ST,288000.0,272640.0,240000.0,360000.0
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",75000.0,85200.0,90000.0,ST,288000.0,272640.0,240000.0,360000.0
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",93800.0,106500.0,112500.0,ST,360000.0,340800.0,300160.0,450000.0
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",93800.0,106500.0,112500.0,ST,360000.0,340800.0,300160.0,450000.0
ST004,"Management of Chest
injury with fracture of
Long bone",30000.0,35100.0,37500.0,ST,120000.0,112320.0,96000.0,150000.0
ST004,"Management of Chest
injury with fracture of
Long bone",45000.0,52700.0,56300.0,ST,180160.0,168640.0,144000.0,225200.0
ST005,"Management of
Visceral injury and
fracture long bone",37500.0,42600.0,45000.0,ST,144000.0,136320.0,120000.0,180000.0
ST005,"Management of
Visceral injury and
fracture long bone",56300.0,63900.0,67500.0,ST,216000.0,204480.0,180160.0,270000.0
ST006,"Internal fixation of
Pelviacetabular
fracture",40000.0,46800.0,50000.0,ST,160000.0,149760.0,128000.0,200000.0
ST007,"Internal fixation with
Flap cover Surgery for
wound in compound
fracture",40000.0,46800.0,50000.0,ST,160000.0,149760.0,128000.0,200000.0
ST008,"Emergency tendons
repair ± Peripheral
Nerve repair/
reconstructive surgery",37500.0,42600.0,45000.0,ST,144000.0,136320.0,120000.0,180000.0
ST009,"Management of Nerve
Plexus / Tendon
injuries",0.0,14200.0,15000.0,ST,48000.0,45440.0,0.0,60000.0
ST009,"Management of Nerve
Plexus / Tendon
injuries",0.0,14200.0,15000.0,ST,48000.0,45440.0,0.0,60000.0
ST009,"Management of Nerve
Plexus / Tendon
injuries",50000.0,58500.0,62500.0,ST,200000.0,187200.0,160000.0,250000.0
ST009,"Management of Nerve
Plexus / Tendon
injuries",50000.0,58500.0,62500.0,ST,200000.0,187200.0,160000.0,250000.0
ST009,"Management of Nerve
Plexus / Tendon
injuries",20000.0,23400.0,25000.0,ST,80000.0,74880.0,64000.0,100000.0
ST010,"Plexus injury along
with Vascular injury
repair / graft",0.0,14200.0,15000.0,ST,48000.0,45440.0,0.0,60000.0
ST010,"Plexus injury along
with Vascular injury
repair / graft",75000.0,85200.0,90000.0,ST,288000.0,272640.0,240000.0,360000.0
SU071,Hypospadias repair,50000.0,56800.0,60000.0,SU,192000.0,181760.0,160000.0,240000.0
SU071,Hypospadias repair,20400.0,23200.0,24500.0,SU,78400.0,74240.0,65280.0,98000.0
SU071,Hypospadias repair,25000.0,28400.0,30000.0,SU,96000.0,90880.0,80000.0,120000.0
SU001,Adrenalectomy,29800.0,42400.0,44800.0,SU,143360.0,135680.0,95360.0,179200.0
SU001,Adrenalectomy,29000.0,41300.0,43600.0,SU,139520.0,132160.0,92800.0,174400.0
SU003,Nephrectomy,41100.0,46600.0,49300.0,SU,157760.0,149120.0,131520.0,197200.0
